Q01664	MA1967.2
Q12800	MA1968.2
Q14186	MA1122.2
P19484	MA0692.2
O14948	MA0871.3
Q9NVV9	MA0597.3
P10827	MA1969.2
P10828	MA1574.2
P10828	MA1575.2
P10828	MA1576.2
O43763	MA1577.2
O15350	MA0861.2
Q9UHF7	MA1970.2
Q15672	MA1123.3
Q9D030	MA0633.3
A6NJT0	MA0721.2
P22415	MA0093.4
Q15853	MA0526.5
Q5SQQ9	MA0722.2
Q9UIW0	MA0723.3
P48281	MA0693.4
Q14119	MA1578.2
Q9NZR4	MA0725.2
P58304	MA0726.2
P22561	MA1627.2
P17861	MA0844.2
Q00899	MA0095.4
O15391	MA0748.3
O96006	MA0749.2
Q9BTP6	MA1971.2
Q9Y330	MA1649.2
O43829	MA1650.2
Q99592	MA0698.2
Q9HCK0	MA1579.2
Q86T24	MA0527.2
Q15916	MA1581.2
O95365	MA0750.3
O15156	MA0694.2
A1YPR0	MA0695.2
P37275	MA0103.4
A2A5K6	MA2002.2
Q96MM3	MA1651.2
Q9NU63	MA1583.2
P17012	MA0146.3
P46684	MA1628.2
Q62520	MA1628.2
Q62520	MA1629.2
Q62521	MA0697.3
Q8N9L1	MA0751.2
Q96T25	MA1584.2
Q96PE6	MA1709.2
P17029	MA1585.2
Q9BRR0	MA1973.2
Q9Y2L8	MA1652.2
P52738	MA1589.2
Q9UQR1	MA1653.2
P17020	MA1654.2
O75820	MA1725.2
Q13398	MA1974.2
Q9UL59	MA1975.2
Q9Y2Q1	MA1710.2
O14978	MA0528.3
Q96GC6	MA1592.2
Q9Y2X9	MA1630.3
Q9UDV7	MA1154.2
Q96PQ6	MA1593.2
A2RRD8	MA1976.2
O75467	MA1977.2
Q9NQX6	MA1726.2
Q9BYN7	MA1655.2
Q6P1L6	MA1711.2
O60765	MA1978.2
Q8TF68	MA1125.2
Q86VK4	MA0752.2
Q8NA42	MA1979.2
Q8TAU3	MA1727.2
Q6P9G9	MA1656.2
Q8N9F8	MA1712.2
Q6P9A1	MA1981.2
Q6P9A3	MA1728.2
Q6ZN55	MA1982.2
Q96NG8	MA1983.2
Q8N9Z0	MA1713.2
Q9Y2D9	MA1657.2
Q5HYK9	MA1984.2
Q8TD23	MA1714.2
Q8NEM1	MA1729.2
O95780	MA1599.2
Q5T5D7	MA1600.2
Q9BU19	MA1986.2
Q9NV72	MA1987.2
P17019	MA1730.2
Q8NDX6	MA0753.3
P36508	MA1716.2
Q9H5H4	MA1731.2
Q8NCA9	MA1717.2
Q0VGE8	MA1719.2
Q03923	MA1720.2
P35789	MA1721.2
Q8IWY8	MA1602.2
Q96LW9	MA1722.2
Q84JK2	MA1407.2
